key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
469,1,"ModelChara#0","","BNpcCustomize#1223","NpcEquip#2485",False,"Unveil",False,"",False,"",False,"",False,"",False,"",False,"","",True,False,0,True,0,1,False,True,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"Superliminal Steel",0,False,False
470,1,"ModelChara#0","","BNpcCustomize#1096","NpcEquip#2486",False,"Unveil",False,"",False,"",False,"",False,"",False,"",False,"","",True,False,0,True,0,1,False,True,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"Superliminal Steel",0,False,False
471,1,"ModelChara#0","","BNpcCustomize#1224","NpcEquip#2487",False,"Unveil",False,"",False,"",False,"",False,"",False,"",False,"","",True,False,0,True,0,1,False,True,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"Superliminal Steel",0,False,False
472,1,"ModelChara#0","","BNpcCustomize#1232","NpcEquip#2501",False,"Unveil",False,"",False,"",False,"",False,"",False,"",False,"","",True,False,0,True,0,1,False,True,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"Superliminal Steel",0,False,False
473,1,"ModelChara#0","","BNpcCustomize#1102","NpcEquip#2488",False,"Unveil",False,"",False,"",False,"",False,"",False,"",False,"","",True,False,0,True,0,1,False,True,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"Superliminal Steel",0,False,False
474,1,"ModelChara#0","","BNpcCustomize#1013","NpcEquip#2489",False,"Unveil",False,"",False,"",False,"",False,"",False,"",False,"","",True,False,0,True,0,1,False,True,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"Superliminal Steel",0,False,False
475,1,"ModelChara#0","","BNpcCustomize#1060","NpcEquip#2490",False,"Unveil",False,"",False,"",False,"",False,"",False,"",False,"","",True,False,0,True,0,1,False,True,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"Superliminal Steel",0,False,False
476,1,"ModelChara#0","","BNpcCustomize#1234","NpcEquip#2491",False,"Unveil",False,"",False,"",False,"",False,"",False,"",False,"","",True,False,0,True,0,1,False,True,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"Superliminal Steel",0,False,False
477,1,"ModelChara#0","","BNpcCustomize#1227","NpcEquip#2495",False,"Unveil",False,"",False,"",False,"",False,"",False,"",False,"","",True,False,0,True,0,1,False,True,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"Superliminal Steel",0,False,False
478,1,"ModelChara#0","","BNpcCustomize#1226","NpcEquip#2492",False,"Unveil",False,"",False,"",False,"",False,"",False,"",False,"","",True,False,0,True,0,1,False,True,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"Superliminal Steel",0,False,False
479,1,"ModelChara#0","","BNpcCustomize#953","NpcEquip#2493",False,"Unveil",False,"",False,"",False,"",False,"",False,"",False,"","",True,False,0,True,0,1,False,True,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"Superliminal Steel",0,False,False
480,1,"ModelChara#0","","BNpcCustomize#1228","NpcEquip#2496",False,"Unveil",False,"",False,"",False,"",False,"",False,"",False,"","",True,False,0,True,0,1,False,True,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"Superliminal Steel",0,False,False
481,1,"ModelChara#0","","BNpcCustomize#1229","NpcEquip#2497",False,"Unveil",False,"",False,"",False,"",False,"",False,"",False,"","",True,False,0,True,0,1,False,True,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"Superliminal Steel",0,False,False
482,1,"ModelChara#0","","BNpcCustomize#529","NpcEquip#2494",False,"Unveil",False,"",False,"",False,"",False,"",False,"",False,"","",True,False,0,True,0,1,False,True,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"Superliminal Steel",0,False,False
483,1,"ModelChara#0","","BNpcCustomize#1230","NpcEquip#2498",False,"Unveil",False,"",False,"",False,"",False,"",False,"",False,"","",True,False,0,True,0,1,False,True,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"Superliminal Steel",0,False,False
484,1,"ModelChara#0","","BNpcCustomize#1231","NpcEquip#2499",False,"Unveil",False,"",False,"",False,"",False,"",False,"",False,"","",True,False,0,True,0,1,False,True,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"Superliminal Steel",0,False,False
485,1,"ModelChara#1769","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,1,1.2,False,False,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"",0,False,False
486,1,"ModelChara#1745","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,0.9,False,False,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"",0,False,False
487,1,"ModelChara#3730","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,1.3,1,False,False,True,False,False,"toad_smk1t","toad_smk0f","",-1,0,"",0,False,False
488,1,"ModelChara#1455","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,0.8,False,False,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"",0,False,False
489,1,"ModelChara#0","","BNpcCustomize#1233","NpcEquip#2502",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,1,False,False,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"Superliminal Steel",0,False,False
490,1,"ModelChara#3772","Omega-M","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,3,False,False,True,False,False,"","","",-1,0,"",0,False,False
491,1,"ModelChara#3773","Omega-F","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,3,False,False,True,False,False,"","","",-1,0,"",0,False,False
492,1,"ModelChara#3803","Omega-F","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,3,False,False,True,False,False,"","","",-1,0,"",0,False,False
493,1,"ModelChara#2323","Omega","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,3,False,False,True,False,False,"","","",-1,0,"",0,False,False
494,3,"ModelChara#3769","","BNpcCustomize#1238","NpcEquip#2512",True,"Fists of Earth",False,"Manderville Dropkick",False,"Manderdouble Lariat",False,"Manderville Sprint",False,"Limit Break",False,"",False,"","",True,False,0,True,0,1,False,False,True,True,True,"","","",-1,0,"Incinerating Lahar",19,False,False
495,3,"ModelChara#3653","","BNpcCustomize#1200","NpcEquip#2460",True,"Twin Snakes",True,"Arm of the Destroyer",False,"Bloodbath",False,"Engravement",False,"Communio",False,"",False,"","",True,False,0,True,0,1.08,False,False,True,True,True,"","","",-1,0,"Void Fire IV",20,False,False
496,1,"ModelChara#0","","BNpcCustomize#0","NpcEquip#2505",False,"Frighten",False,"",False,"",False,"",False,"",False,"",False,"","",True,False,0,True,0,1,False,True,True,False,False,"costumechng_sp1t","costumechng_sp1t","",-1,0,"",0,False,False
497,1,"ModelChara#3788","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,3.8,False,False,True,False,False,"","","",-1,0,"",0,False,False
498,1,"ModelChara#3729","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,3.8,False,False,True,False,False,"","","",-1,0,"",0,False,False
499,1,"ModelChara#3760","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,3.15,False,False,True,False,False,"","","",-1,0,"",0,False,False
500,1,"ModelChara#3812","","BNpcCustomize#0","NpcEquip#0",False,"Rotosmash",False,"Wrecking Ball",False,"",False,"",False,"",False,"",False,"","",True,False,0,True,0,0.6,False,False,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"",0,False,False
501,5,"ModelChara#0","","BNpcCustomize#0","NpcEquip#2505",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,1,False,True,True,False,False,"costumechng_sp1t","costumechng_sp1t","",-1,0,"",0,False,False
502,1,"ModelChara#3458","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,1,False,False,True,False,False,"toad_smk0f","toad_smk0f","",-1,-80,"",0,False,False
503,0,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,False,0,0,False,False,False,False,False,"","","",0,0,"",0,False,False
504,0,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,False,0,0,False,False,False,False,False,"","","",0,0,"",0,False,False
505,0,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,False,0,0,False,False,False,False,False,"","","",0,0,"",0,False,False
506,0,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,False,0,0,False,False,False,False,False,"","","",0,0,"",0,False,False
507,0,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,False,0,0,False,False,False,False,False,"","","",0,0,"",0,False,False
508,0,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,False,0,0,False,False,False,False,False,"","","",0,0,"",0,False,False
509,0,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,False,0,0,False,False,False,False,False,"","","",0,0,"",0,False,False
510,0,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,False,0,0,False,False,False,False,False,"","","",0,0,"",0,False,False
