key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
92,3,"Smithing","RecipeLevelTable#27","",2359,"Gil",5057,"Fire Shard",5280,"Gil",0,"",0,"",0,"",0,"",2,"Ice Shard",5,"RecipeNotebookList#2",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
93,3,"Smithing","RecipeLevelTable#27","",2384,"Gil",5057,"Gil",5092,"Gil",5484,"Gil",0,"",0,"",0,"",2,"Ice Shard",5,"RecipeNotebookList#2",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
94,3,"Smithing","RecipeLevelTable#27","",2525,"Gil",5057,"Gil",5072,"Gil",5371,"Gil",5277,"Gil",0,"",0,"",2,"Ice Shard",5,"RecipeNotebookList#2",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
95,3,"Smithing","RecipeLevelTable#28","",1625,"Gil",5058,"Gil",5371,"Gil",5444,"Gil",0,"",0,"",0,"",2,"Ice Shard",5,"RecipeNotebookList#2",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
96,3,"Smithing","RecipeLevelTable#28","",2320,"Gil",5057,"Gil",5092,"Gil",5371,"Gil",5063,"Gil",0,"",0,"",2,"Ice Shard",5,"RecipeNotebookList#2",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
97,3,"Smithing","RecipeLevelTable#28","",1769,"Gil",5058,"Ice Shard",5371,"Gil",5280,"Gil",0,"",0,"",0,"",2,"Ice Shard",5,"RecipeNotebookList#2",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
98,1,"Smithing","RecipeLevelTable#29","",5093,"Gil",5058,"Gil",0,"",0,"",0,"",0,"",0,"",2,"Ice Shard",-1,"RecipeNotebookList#0",0,0,False,50,50,80,58,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
99,3,"Smithing","RecipeLevelTable#29","",2422,"Gil",5057,"Gil",5371,"Gil",5259,"Gil",0,"",0,"",0,"",2,"Ice Shard",5,"RecipeNotebookList#2",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
100,3,"Smithing","RecipeLevelTable#29","",2551,"Gil",5057,"Gil",5371,"Gil",5359,"Gil",0,"",0,"",0,"",2,"Ice Shard",5,"RecipeNotebookList#2",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
101,3,"Smithing","RecipeLevelTable#29","",2347,"Gil",2346,"Gil",5057,"Gil",4856,"Gil",0,"",0,"",0,"",2,"Ice Shard",5,"RecipeNotebookList#2",0,0,True,50,150,75,100,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,0,65535,0
102,3,"Smithing","RecipeLevelTable#29","",1699,"Gil",5073,"Gil",5058,"Gil",5371,"Gil",5504,"Gil",0,"",0,"",2,"Ice Shard",5,"RecipeNotebookList#2",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
103,3,"Smithing","RecipeLevelTable#29","",2373,"Gil",2372,"Gil",5371,"Gil",5280,"Gil",0,"",0,"",0,"",2,"Ice Shard",5,"RecipeNotebookList#2",0,0,True,50,150,75,100,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,0,65535,0
104,3,"Smithing","RecipeLevelTable#30","",2398,"Gil",5058,"Gil",5093,"Gil",5371,"Gil",0,"",0,"",0,"",2,"Ice Shard",5,"RecipeNotebookList#3",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
105,3,"Smithing","RecipeLevelTable#30","",2526,"Gil",5058,"Gil",5326,"Gil",5371,"Gil",0,"",0,"",0,"",2,"Ice Shard",5,"RecipeNotebookList#3",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
106,3,"Smithing","RecipeLevelTable#30","",2539,"Gil",5058,"Gil",5371,"Gil",5504,"Gil",0,"",0,"",0,"",2,"Ice Shard",5,"RecipeNotebookList#3",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
107,3,"Smithing","RecipeLevelTable#30","",2423,"Gil",2422,"Gil",5259,"Gil",5064,"Gil",0,"",0,"",0,"",2,"Ice Shard",5,"RecipeNotebookList#3",0,0,True,50,150,75,100,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,0,65535,0
108,3,"Smithing","RecipeLevelTable#30","",2321,"Gil",5058,"Gil",5093,"Gil",5371,"Gil",0,"",0,"",0,"",2,"Ice Shard",5,"RecipeNotebookList#3",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
109,3,"Smithing","RecipeLevelTable#31","",2436,"Gil",5058,"Gil",5371,"Gil",5484,"Gil",0,"",0,"",0,"",2,"Ice Shard",5,"RecipeNotebookList#3",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
110,3,"Smithing","RecipeLevelTable#31","",2334,"Gil",5058,"Gil",5371,"Gil",5484,"Gil",0,"",0,"",0,"",2,"Ice Shard",5,"RecipeNotebookList#3",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
111,3,"Smithing","RecipeLevelTable#31","",1633,"Gil",5058,"Fire Shard",5371,"Gil",5260,"Gil",0,"",0,"",0,"",2,"Ice Shard",5,"RecipeNotebookList#3",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
112,3,"Smithing","RecipeLevelTable#32","",2513,"Gil",5058,"Gil",5371,"Gil",5260,"Gil",0,"",0,"",0,"",2,"Ice Shard",5,"RecipeNotebookList#3",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
113,3,"Smithing","RecipeLevelTable#32","",1776,"Gil",5058,"Fire Shard",5405,"Gil",5444,"Gil",5504,"Gil",0,"",0,"",2,"Ice Shard",5,"RecipeNotebookList#3",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
114,3,"Smithing","RecipeLevelTable#32","",2487,"Gil",5058,"Fire Shard",5371,"Gil",0,"",0,"",0,"",0,"",2,"Ice Shard",5,"RecipeNotebookList#3",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
115,3,"Smithing","RecipeLevelTable#32","",2348,"Gil",5058,"Gil",5326,"Gil",5371,"Gil",0,"",0,"",0,"",2,"Ice Shard",5,"RecipeNotebookList#3",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
116,3,"Smithing","RecipeLevelTable#32","",2399,"Gil",5058,"Gil",5093,"Gil",5371,"Gil",0,"",0,"",0,"",2,"Ice Shard",5,"RecipeNotebookList#3",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
117,3,"Smithing","RecipeLevelTable#33","",2565,"Gil",5058,"Gil",5371,"Gil",5260,"Gil",0,"",0,"",0,"",2,"Wind Shard",5,"RecipeNotebookList#3",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
118,3,"Smithing","RecipeLevelTable#33","",2540,"Gil",2539,"Gil",5504,"Gil",5282,"Gil",0,"",0,"",0,"",2,"Wind Shard",5,"RecipeNotebookList#3",0,0,True,50,150,75,100,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,0,65535,0
119,3,"Smithing","RecipeLevelTable#35","",2553,"Gil",5058,"Gil",5368,"Gil",5359,"Gil",0,"",0,"",0,"",2,"Wind Shard",5,"RecipeNotebookList#3",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
120,3,"Smithing","RecipeLevelTable#33","",2527,"Gil",5058,"Gil",5073,"Gil",5373,"Gil",5326,"Gil",0,"",0,"",2,"Wind Shard",5,"RecipeNotebookList#3",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
121,3,"Smithing","RecipeLevelTable#34","",2361,"Gil",5058,"Fire Shard",5280,"Gil",0,"",0,"",0,"",0,"",2,"Wind Shard",5,"RecipeNotebookList#3",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
122,3,"Smithing","RecipeLevelTable#34","",2374,"Gil",5058,"Gil",5373,"Gil",0,"",0,"",0,"",0,"",2,"Wind Shard",5,"RecipeNotebookList#3",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
123,3,"Smithing","RecipeLevelTable#34","",2349,"Gil",5058,"Gil",5326,"Gil",5373,"Gil",5485,"Gil",0,"",0,"",2,"Wind Shard",5,"RecipeNotebookList#3",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
124,3,"Smithing","RecipeLevelTable#33","",2552,"Gil",5058,"Gil",5373,"Gil",0,"",0,"",0,"",0,"",2,"Wind Shard",5,"RecipeNotebookList#3",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
125,3,"Smithing","RecipeLevelTable#35","",2386,"Gil",5058,"Gil",5093,"Gil",5485,"Gil",0,"",0,"",0,"",2,"Wind Shard",5,"RecipeNotebookList#3",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
126,3,"Smithing","RecipeLevelTable#35","",2322,"Gil",5058,"Gil",5093,"Gil",5373,"Gil",0,"",0,"",0,"",2,"Wind Shard",5,"RecipeNotebookList#3",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
127,3,"Smithing","RecipeLevelTable#35","",1778,"Gil",5058,"Fire Shard",5373,"Gil",5057,"Gil",0,"",0,"",0,"",2,"Wind Shard",5,"RecipeNotebookList#3",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
128,3,"Smithing","RecipeLevelTable#35","",2514,"Gil",5058,"Gil",5373,"Gil",5260,"Gil",0,"",0,"",0,"",2,"Wind Shard",5,"RecipeNotebookList#3",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
129,3,"Smithing","RecipeLevelTable#35","",2488,"Gil",2487,"Gil",5371,"Gil",0,"",0,"",0,"",0,"",2,"Wind Shard",5,"RecipeNotebookList#3",0,0,True,50,150,75,100,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,0,65535,0
130,3,"Smithing","RecipeLevelTable#35","",2566,"Gil",2565,"Gil",5260,"Gil",5282,"Gil",0,"",0,"",0,"",2,"Wind Shard",5,"RecipeNotebookList#3",0,0,True,50,150,75,100,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,0,65535,0
131,3,"Smithing","RecipeLevelTable#36","",2424,"Gil",5058,"Gil",5373,"Gil",5260,"Gil",0,"",0,"",0,"",2,"Wind Shard",5,"RecipeNotebookList#4",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
132,3,"Smithing","RecipeLevelTable#36","",2335,"Gil",2334,"Gil",5282,"Gil",5485,"Gil",0,"",0,"",0,"",2,"Wind Shard",5,"RecipeNotebookList#4",0,0,True,50,150,75,100,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,0,65535,0
133,3,"Smithing","RecipeLevelTable#36","",2437,"Gil",2436,"Gil",5280,"Gil",5485,"Gil",0,"",0,"",0,"",2,"Wind Shard",5,"RecipeNotebookList#4",0,0,True,50,150,75,100,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,0,65535,0
134,3,"Smithing","RecipeLevelTable#37","",1639,"Gil",5058,"Fire Shard",5371,"Gil",5504,"Gil",0,"",0,"",0,"",2,"Wind Shard",5,"RecipeNotebookList#4",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
135,1,"Smithing","RecipeLevelTable#38","",5065,"Gil",5114,"Ice Shard",0,"",0,"",0,"",0,"",0,"",2,"Wind Shard",-1,"RecipeNotebookList#0",0,0,False,0,50,80,50,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
136,3,"Smithing","RecipeLevelTable#38","",2528,"Gil",5065,"Gil",5327,"Gil",5373,"Gil",5360,"Gil",0,"",0,"",2,"Wind Shard",5,"RecipeNotebookList#4",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
137,3,"Smithing","RecipeLevelTable#38","",1643,"Gil",5065,"Gil",5373,"Gil",5444,"Gil",0,"",0,"",0,"",2,"Wind Shard",5,"RecipeNotebookList#4",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
138,3,"Smithing","RecipeLevelTable#38","",2554,"Gil",5065,"Gil",5373,"Gil",5063,"Gil",0,"",0,"",0,"",2,"Wind Shard",5,"RecipeNotebookList#4",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
139,1,"Smithing","RecipeLevelTable#39","",5099,"Gil",5065,"Gil",0,"",0,"",0,"",0,"",0,"",2,"Earth Shard",-1,"RecipeNotebookList#0",0,0,False,50,50,80,50,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
140,3,"Smithing","RecipeLevelTable#39","",1781,"Gil",5058,"Ice Shard",5373,"Gil",5282,"Gil",5065,"Gil",0,"",0,"",2,"Earth Shard",5,"RecipeNotebookList#4",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
141,3,"Smithing","RecipeLevelTable#39","",1711,"Gil",5079,"Gil",5065,"Gil",5373,"Gil",5504,"Gil",0,"",0,"",2,"Earth Shard",5,"RecipeNotebookList#4",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
142,3,"Smithing","RecipeLevelTable#39","",2425,"Gil",5065,"Gil",5373,"Gil",5260,"Gil",0,"",0,"",0,"",2,"Earth Shard",5,"RecipeNotebookList#4",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
143,3,"Smithing","RecipeLevelTable#39","",2323,"Gil",5065,"Gil",5099,"Gil",5373,"Gil",0,"",0,"",0,"",2,"Earth Shard",5,"RecipeNotebookList#4",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
144,3,"Smithing","RecipeLevelTable#40","",2400,"Gil",5065,"Gil",5099,"Gil",5373,"Gil",0,"",0,"",0,"",2,"Earth Shard",5,"RecipeNotebookList#4",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
145,3,"Smithing","RecipeLevelTable#40","",1786,"Gil",5065,"Fire Shard",5371,"Gil",5066,"Gil",5058,"Gil",0,"",0,"",2,"Earth Shard",5,"RecipeNotebookList#4",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
146,3,"Smithing","RecipeLevelTable#40","",2439,"Gil",5065,"Gil",5373,"Gil",5485,"Gil",0,"",0,"",0,"",2,"Earth Shard",5,"RecipeNotebookList#4",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
147,3,"Smithing","RecipeLevelTable#40","",2337,"Gil",5065,"Gil",5373,"Gil",5485,"Gil",0,"",0,"",0,"",2,"Earth Shard",5,"RecipeNotebookList#4",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
148,3,"Smithing","RecipeLevelTable#40","",2363,"Gil",5065,"Fire Shard",5282,"Gil",0,"",0,"",0,"",0,"",2,"Earth Shard",5,"RecipeNotebookList#4",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
149,3,"Smithing","RecipeLevelTable#41","",2516,"Gil",5065,"Gil",5374,"Gil",5262,"Gil",0,"",0,"",0,"",2,"Earth Shard",5,"RecipeNotebookList#4",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
150,3,"Smithing","RecipeLevelTable#41","",2568,"Gil",5065,"Gil",5374,"Gil",5262,"Gil",0,"",0,"",0,"",2,"Earth Shard",5,"RecipeNotebookList#4",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
151,3,"Smithing","RecipeLevelTable#41","",2490,"Gil",5065,"Fire Shard",5374,"Gil",0,"",0,"",0,"",0,"",2,"Earth Shard",5,"RecipeNotebookList#4",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
152,3,"Smithing","RecipeLevelTable#41","",2542,"Gil",5065,"Gil",5373,"Gil",5505,"Gil",0,"",0,"",0,"",2,"Earth Shard",5,"RecipeNotebookList#4",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
153,1,"Smithing","RecipeLevelTable#42","",5059,"Gil",5116,"Fire Shard",5111,"Gil",0,"",0,"",0,"",0,"",2,"Earth Shard",-1,"RecipeNotebookList#0",0,0,False,0,50,80,50,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
154,3,"Smithing","RecipeLevelTable#42","",2388,"Gil",5065,"Gil",5099,"Gil",5485,"Gil",0,"",0,"",0,"",2,"Earth Shard",5,"RecipeNotebookList#5",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
155,1,"Smithing","RecipeLevelTable#43","",5094,"Gil",5059,"Gil",0,"",0,"",0,"",0,"",0,"",2,"Earth Shard",-1,"RecipeNotebookList#0",0,0,False,50,50,80,50,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
156,3,"Smithing","RecipeLevelTable#42","",1657,"Gil",5059,"Fire Shard",5373,"Gil",5282,"Gil",5066,"Gil",0,"",0,"",2,"Earth Shard",5,"RecipeNotebookList#5",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
157,3,"Smithing","RecipeLevelTable#42","",1723,"Gil",5059,"Fire Shard",5282,"Gil",0,"",0,"",0,"",0,"",2,"Earth Shard",5,"RecipeNotebookList#5",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
158,3,"Smithing","RecipeLevelTable#43","",1659,"Gil",5059,"Fire Shard",5436,"Gil",5262,"Gil",0,"",0,"",0,"",2,"Earth Shard",5,"RecipeNotebookList#5",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
159,3,"Smithing","RecipeLevelTable#43","",1796,"Gil",5059,"Fire Shard",5414,"Gil",5505,"Gil",0,"",0,"",0,"",2,"Earth Shard",5,"RecipeNotebookList#5",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
160,3,"Smithing","RecipeLevelTable#45","",1801,"Gil",5059,"Fire Shard",5374,"Gil",5196,"Gil",5058,"Gil",0,"",0,"",2,"Lightning Shard",5,"RecipeNotebookList#5",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
161,3,"Smithing","RecipeLevelTable#45","",2352,"Gil",2351,"Gil",5376,"Gil",5282,"Gil",5486,"Gil",0,"",0,"",2,"Lightning Shard",5,"RecipeNotebookList#5",0,0,True,50,150,75,100,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,0,65535,0
162,3,"Smithing","RecipeLevelTable#46","",2325,"Gil",5059,"Gil",5094,"Gil",5376,"Gil",0,"",0,"",0,"",2,"Lightning Shard",5,"RecipeNotebookList#5",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
163,3,"Smithing","RecipeLevelTable#46","",2427,"Gil",5059,"Gil",5066,"Gil",5376,"Gil",5262,"Gil",0,"",0,"",2,"Lightning Shard",5,"RecipeNotebookList#5",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
164,3,"Smithing","RecipeLevelTable#47","",2402,"Gil",5059,"Gil",5094,"Gil",5376,"Gil",5183,"Gil",5066,"Gil",0,"",2,"Lightning Shard",5,"RecipeNotebookList#5",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
165,3,"Smithing","RecipeLevelTable#47","",2377,"Gil",5059,"Gil",5074,"Gil",5376,"Gil",5094,"Gil",0,"",0,"",2,"Lightning Shard",5,"RecipeNotebookList#5",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
166,3,"Smithing","RecipeLevelTable#48","",2530,"Gil",5059,"Gil",5074,"Gil",5376,"Gil",5282,"Gil",0,"",0,"",2,"Lightning Shard",5,"RecipeNotebookList#6",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
167,3,"Smithing","RecipeLevelTable#49","",2556,"Gil",5059,"Gil",5376,"Gil",5282,"Gil",5436,"Gil",5322,"Gil",0,"",2,"Lightning Shard",5,"RecipeNotebookList#6",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
168,3,"Smithing","RecipeLevelTable#49","",1663,"Gil",5059,"Fire Shard",5374,"Gil",5505,"Gil",5465,"Gil",0,"",0,"",2,"Lightning Shard",5,"RecipeNotebookList#6",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
169,3,"Smithing","RecipeLevelTable#49","",1733,"Gil",5074,"Gil",5059,"Gil",5374,"Gil",5505,"Gil",5063,"Gil",0,"",2,"Lightning Shard",5,"RecipeNotebookList#6",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
170,1,"Armorcraft","RecipeLevelTable#1","",5056,"Gil",5106,"Fire Shard",5107,"Gil",0,"",0,"",0,"",0,"",3,"Gil",-1,"RecipeNotebookList#0",0,0,False,0,50,80,67,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
171,1,"Armorcraft","RecipeLevelTable#2","",5091,"Gil",5056,"Gil",0,"",0,"",0,"",0,"",0,"",3,"Gil",-1,"RecipeNotebookList#0",0,0,False,50,50,80,67,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
172,1,"Armorcraft","RecipeLevelTable#2","",5081,"Gil",5056,"Gil",0,"",0,"",0,"",0,"",0,"",3,"Gil",-1,"RecipeNotebookList#0",0,0,False,50,50,80,67,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
173,1,"Armorcraft","RecipeLevelTable#3","",5071,"Gil",5056,"Fire Shard",0,"",0,"",0,"",0,"",0,"",3,"Gil",-1,"RecipeNotebookList#0",0,0,False,50,50,80,67,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
174,3,"Armorcraft","RecipeLevelTable#3","",2468,"Gil",5071,"Gil",5091,"Gil",0,"",0,"",0,"",0,"",3,"Gil",5,"RecipeNotebookList#1",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
175,3,"Armorcraft","RecipeLevelTable#4","",2494,"Gil",5071,"Gil",5361,"Gil",0,"",0,"",0,"",0,"",3,"Gil",5,"RecipeNotebookList#1",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
176,3,"Armorcraft","RecipeLevelTable#5","",2226,"Gil",5071,"Fire Shard",5361,"Gil",0,"",0,"",0,"",0,"",3,"Gil",5,"RecipeNotebookList#1",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
177,3,"Armorcraft","RecipeLevelTable#6","",3011,"Gil",5081,"Ice Shard",5324,"Gil",0,"",0,"",0,"",0,"",3,"Gil",5,"RecipeNotebookList#1",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
178,3,"Armorcraft","RecipeLevelTable#7","",3767,"Gil",5071,"Gil",5081,"Gil",5275,"Gil",0,"",0,"",0,"",3,"Gil",5,"RecipeNotebookList#1",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
179,3,"Armorcraft","RecipeLevelTable#8","",2656,"Gil",5071,"Gil",5081,"Gil",5275,"Gil",0,"",0,"",0,"",3,"Gil",5,"RecipeNotebookList#1",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
180,3,"Armorcraft","RecipeLevelTable#8","",2662,"Gil",5071,"Gil",5056,"Gil",5091,"Gil",0,"",0,"",0,"",3,"Gil",5,"RecipeNotebookList#1",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
181,3,"Armorcraft","RecipeLevelTable#9","",3540,"Gil",5071,"Gil",5091,"Gil",5275,"Gil",0,"",0,"",0,"",3,"Gil",5,"RecipeNotebookList#1",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
182,3,"Armorcraft","RecipeLevelTable#9","",2469,"Gil",5071,"Gil",5091,"Gil",5062,"Gil",0,"",0,"",0,"",3,"Gil",5,"RecipeNotebookList#1",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
183,3,"Armorcraft","RecipeLevelTable#10","",2664,"Gil",5071,"Gil",5091,"Gil",5062,"Gil",0,"",0,"",0,"",3,"Gil",5,"RecipeNotebookList#1",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
184,3,"Armorcraft","RecipeLevelTable#10","",2230,"Gil",5071,"Fire Shard",5091,"Ice Shard",0,"",0,"",0,"",0,"",3,"Gil",5,"RecipeNotebookList#1",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
185,3,"Armorcraft","RecipeLevelTable#11","",2495,"Gil",5071,"Gil",5364,"Gil",0,"",0,"",0,"",0,"",3,"Gil",5,"RecipeNotebookList#1",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
186,3,"Armorcraft","RecipeLevelTable#11","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",3,"Gil",5,"RecipeNotebookList#1",0,0,True,50,100,100,100,0,0,0,0,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
