key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
52,"amber draught chocobo",0,"amber draught chocobos",0,1,1,0,0,"ModelChara#1","MoveControl#2","",45,15,15,1,0,"MountCustomize#10","music/ffxiv/BGM_Ride_Chocobo.scd","SE_Bt_Etc_ChocoboWhistle","SE_Bt_Etc_ChocoboWhistle_only","SE_Bt_Etc_ChocoboBye",20,20,False,True,131099,131099,131099,131099,41,"ui/icon/004000/004044.tex",202,100,True,0,0,55,1,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#10","TiltParam#21","TiltParam#41",False,"TiltParam#40",False
53,"sanuwa",0,"sanuwas",0,0,1,0,0,"ModelChara#1161","MoveControl#2","",45,15,50,1,2,"MountCustomize#19","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_CeronWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_CeronBye",20,20,False,True,0,0,0,0,36,"ui/icon/004000/004038.tex",7010,90,True,9,3,60,0,"MountAction#0",True,False,False,False,False,0,0,False,False,"TiltParam#19","TiltParam#23","TiltParam#41",False,"TiltParam#42",False
54,"griffin",0,"griffins",0,0,1,0,0,"ModelChara#992","MoveControl#2","",45,70,60,1,2,"MountCustomize#20","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_GrifinWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_GrifinBye",20,20,False,True,0,0,0,0,37,"ui/icon/004000/004039.tex",3290,60,True,9,3,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#9","TiltParam#21","TiltParam#41",False,"TiltParam#40",False
55,"manacutter",0,"manacutters",0,0,1,0,0,"ModelChara#929","MoveControl#2","",45,15,15,1,2,"MountCustomize#0","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_HitorinoriWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_HitorinoriBye",0,10,False,True,0,0,0,0,38,"ui/icon/004000/004040.tex",11000,60,True,0,0,60,0,"MountAction#0",True,False,False,False,False,0,0,False,False,"TiltParam#18","TiltParam#21","TiltParam#37",False,"TiltParam#37",False
56,"war panther",0,"war panthers",0,0,1,0,0,"ModelChara#2048","MoveControl#2","",45,70,70,1,2,"MountCustomize#3","music/ffxiv/BGM_Ride_CommonMonster.scd","SE_Bt_Etc_CuahrWhistle","SE_Bt_Etc_ChocoboWhistle_only","SE_Bt_Etc_CuahrBye",20,10,False,True,0,0,0,0,39,"ui/icon/004000/004041.tex",3201,60,True,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#10","TiltParam#21","TiltParam#41",False,"TiltParam#42",False
57,"",0,"",0,0,1,0,0,"ModelChara#1","MoveControl#2","",45,15,15,1,0,"MountCustomize#1","music/ffxiv/BGM_Ride_RChocobo.scd","SE_Bt_Etc_ChocoboWhistle","SE_Bt_Etc_ChocoboWhistle_only","SE_Bt_Etc_ChocoboBye",20,20,False,True,65552,65552,131073,65537,-1,,0,100,False,0,0,55,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#10","TiltParam#21","TiltParam#41",False,"TiltParam#40",False
58,"gobwalker",0,"gobwalkers",0,0,1,0,0,"ModelChara#1011","MoveControl#2","",45,0,70,1,2,"MountCustomize#21","music/ffxiv/BGM_Ride_Alex.scd","SE_Bt_Etc_GobrinTunkWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_GobrinTunkBye",0,10,False,True,0,0,0,0,42,"ui/icon/004000/004042.tex",10070,50,True,0,0,50,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#21","TiltParam#39",False,"TiltParam#40",False
59,"Twintania",0,"Twintanias",0,0,1,0,1,"ModelChara#1249","MoveControl#2","",45,15,60,1,2,"MountCustomize#60","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_TwinTaniaWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_TwinTaniaBye",20,20,False,True,0,0,0,0,43,"ui/icon/004000/004043.tex",1010,55,True,9,3,60,0,"MountAction#12",False,True,False,False,False,0,0,False,False,"TiltParam#8","TiltParam#21","TiltParam#41",False,"TiltParam#40",False
60,"",0,"",0,0,1,0,0,"ModelChara#1011","MoveControl#2","",45,15,15,0,0,"MountCustomize#21","music/ffxiv/BGM_Ride_Alex.scd","SE_Bt_Etc_GobrinTunkWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_GobrinTunkBye",0,10,False,True,0,0,0,0,-1,,0,50,False,0,0,100,0,"MountAction#10",False,False,True,False,False,0,0,False,False,"TiltParam#0","TiltParam#21","TiltParam#39",False,"TiltParam#40",False
61,"",0,"",0,0,1,0,0,"ModelChara#1011","MoveControl#2","",45,15,15,0,0,"MountCustomize#21","music/ffxiv/BGM_Ride_Alex.scd","SE_Bt_Etc_GobrinTunkWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_GobrinTunkBye",0,10,False,True,0,0,0,0,-1,,0,50,False,0,0,100,0,"MountAction#11",False,False,True,False,False,0,0,False,False,"TiltParam#0","TiltParam#21","TiltParam#39",False,"TiltParam#40",False
62,"witch's broom",0,"witch's brooms",0,0,1,0,0,"ModelChara#1326","MoveControl#2","",45,15,15,1,2,"MountCustomize#22","music/ffxiv/BGM_Ride_Broom.scd","SE_Bt_Etc_HoukiWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_HoukiBye",20,10,False,True,0,0,0,0,44,"ui/icon/004000/004045.tex",16000,100,True,0,0,70,0,"MountAction#33",True,True,False,False,False,0,0,False,False,"TiltParam#21","TiltParam#24","TiltParam#43",False,"TiltParam#42",False
63,"",0,"",0,0,1,0,0,"ModelChara#1326","MoveControl#2","",45,15,15,0,0,"MountCustomize#22","music/ffxiv/BGM_Ride_Broom.scd","SE_Bt_Etc_HoukiWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_HoukiBye",20,10,False,True,0,0,0,0,-1,,0,100,False,0,0,100,0,"MountAction#13",True,False,False,False,False,0,0,False,False,"TiltParam#21","TiltParam#24","TiltParam#43",False,"TiltParam#42",False
64,"",0,"",0,0,0,0,0,"ModelChara#0","MoveControl#0","",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#0","TiltParam#0",False,"TiltParam#0",False
65,"",0,"",0,0,0,0,0,"ModelChara#0","MoveControl#0","",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#0","TiltParam#0",False,"TiltParam#0",False
66,"",0,"",0,0,1,0,0,"ModelChara#1161","MoveControl#2","",45,15,50,1,2,"MountCustomize#19","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_CeronWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_CeronBye",20,20,False,True,0,0,0,0,-1,,0,60,False,9,3,60,0,"MountAction#14",True,False,False,False,False,0,0,False,False,"TiltParam#19","TiltParam#23","TiltParam#41",False,"TiltParam#42",False
67,"pegasus",0,"pegasi",0,0,1,0,0,"ModelChara#1065","MoveControl#2","",45,15,80,1,2,"MountCustomize#24","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_UnicornWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_UnicornBye",20,10,False,True,0,0,0,0,46,"ui/icon/004000/004047.tex",3020,65,True,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#9","TiltParam#19","TiltParam#41",False,"TiltParam#40",False
68,"White Devil",0,"White Devils",0,0,1,0,0,"ModelChara#2","MoveControl#2","",45,0,15,1,2,"MountCustomize#0","music/ffxiv/BGM_Ride_MagitekSpecial.scd","SE_Bt_Etc_MadoWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_MadoBye",0,10,False,True,0,393217,0,0,47,"ui/icon/004000/004048.tex",10002,77,True,0,0,70,0,"MountAction#2",False,True,False,False,False,0,0,False,False,"TiltParam#30","TiltParam#23","TiltParam#41",False,"TiltParam#40",False
69,"Red Baron",0,"Red Barons",0,0,1,0,0,"ModelChara#2","MoveControl#2","",45,0,15,1,2,"MountCustomize#0","music/ffxiv/BGM_Ride_MagitekSpecial.scd","SE_Bt_Etc_MadoWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_MadoBye",0,10,False,True,0,327681,0,0,48,"ui/icon/004000/004049.tex",10003,77,True,0,0,70,0,"MountAction#2",False,True,False,False,False,0,0,False,False,"TiltParam#30","TiltParam#23","TiltParam#41",False,"TiltParam#40",False
70,"wyvern",0,"wyverns",0,0,1,0,0,"ModelChara#1412","MoveControl#2","",45,15,50,1,2,"MountCustomize#25","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_TwinTaniaWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_TwinTaniaBye",20,20,False,True,0,0,0,0,49,"ui/icon/004000/004050.tex",1020,120,True,9,3,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#8","TiltParam#21","TiltParam#39",False,"TiltParam#38",False
71,"SDS Fenrir",0,"SDS Fenrirs",0,0,1,0,0,"ModelChara#964","MoveControl#2","",45,15,15,1,2,"MountCustomize#65","music/ffxiv/BGM_Ride_Bike.scd","SE_Bt_Etc_BikeWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_BikeBye",0,10,False,True,0,0,0,0,127,"ui/icon/004000/004135.tex",10180,100,True,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#13","TiltParam#24","TiltParam#43",False,"TiltParam#44",False
72,"kongamato",0,"kongamato",0,0,1,0,0,"ModelChara#1411","MoveControl#2","",45,0,60,1,2,"MountCustomize#26","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_EnsaWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_EnsaBye",15,9,False,True,0,0,0,0,50,"ui/icon/004000/004051.tex",5020,65,True,0,0,60,0,"MountAction#0",True,False,False,False,False,0,0,False,False,"TiltParam#9","TiltParam#21","TiltParam#39",False,"TiltParam#40",False
73,"zu",0,"zu",0,0,1,0,0,"ModelChara#1446","MoveControl#2","",45,15,60,1,2,"MountCustomize#27","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_ZooWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_ZooBye",20,20,False,True,0,0,0,0,51,"ui/icon/004000/004052.tex",1030,55,True,9,3,55,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#8","TiltParam#21","TiltParam#41",False,"TiltParam#40",False
74,"bennu",0,"bennus",0,0,1,0,0,"ModelChara#1447","MoveControl#2","",45,15,60,1,2,"MountCustomize#27","music/ffxiv/BGM_Ride_Bennu.scd","SE_Bt_Etc_BennuWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_BennuWhistle_only",20,20,False,True,0,0,0,0,52,"ui/icon/004000/004053.tex",1031,55,True,9,3,55,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#8","TiltParam#21","TiltParam#41",False,"TiltParam#40",False
75,"white lanner",0,"white lanners",0,0,1,0,0,"ModelChara#1511","MoveControl#2","",45,15,70,1,2,"MountCustomize#28","music/ffxiv/BGM_Ride_Bismark.scd","SE_Bt_Etc_BirdWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_BirdBye",20,10,False,True,0,0,0,0,53,"ui/icon/004000/004054.tex",30100,90,True,0,0,50,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#8","TiltParam#23","TiltParam#41",False,"TiltParam#40",False
76,"rose lanner",0,"rose lanners",0,0,1,0,0,"ModelChara#1512","MoveControl#2","",45,15,70,1,2,"MountCustomize#28","music/ffxiv/BGM_Ride_Ravana.scd","SE_Bt_Etc_BirdWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_BirdBye",20,10,False,True,0,0,0,0,54,"ui/icon/004000/004055.tex",30101,90,True,0,0,50,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#8","TiltParam#23","TiltParam#41",False,"TiltParam#40",False
77,"round lanner",0,"round lanners",0,0,1,0,0,"ModelChara#1513","MoveControl#2","",45,15,70,1,2,"MountCustomize#28","music/ffxiv/BGM_Ride_KoR.scd","SE_Bt_Etc_BirdWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_BirdBye",20,10,False,True,0,0,0,0,55,"ui/icon/004000/004056.tex",30102,90,True,0,0,50,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#8","TiltParam#23","TiltParam#41",False,"TiltParam#40",False
78,"warring lanner",0,"warring lanners",0,0,1,0,0,"ModelChara#1514","MoveControl#2","",45,15,70,1,2,"MountCustomize#28","music/ffxiv/BGM_Ride_Sephiroth.scd","SE_Bt_Etc_BirdWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_BirdBye",20,10,False,True,0,0,0,0,56,"ui/icon/004000/004057.tex",30103,90,True,0,0,50,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#8","TiltParam#23","TiltParam#41",False,"TiltParam#40",False
79,"",0,"",0,0,1,0,0,"ModelChara#1411","MoveControl#2","",45,0,60,1,2,"MountCustomize#26","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_EnsaWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_EnsaBye",15,9,False,True,0,0,0,0,-1,,0,65,False,0,0,60,0,"MountAction#15",False,False,False,False,False,0,0,False,False,"TiltParam#9","TiltParam#21","TiltParam#39",False,"TiltParam#40",False
80,"Gloria-class airship",0,"Gloria-class airships",0,0,1,0,0,"ModelChara#1444","MoveControl#2","",45,15,15,1,2,"MountCustomize#29","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_CyoukogataWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_CyoukogataBye",0,10,False,True,0,0,0,0,57,"ui/icon/004000/004058.tex",11010,140,True,0,0,70,0,"MountAction#0",True,False,False,False,False,0,0,False,False,"TiltParam#17","TiltParam#18","TiltParam#37",False,"TiltParam#37",False
81,"flying cumulus",0,"flying cumuli",0,0,1,0,0,"ModelChara#1505","MoveControl#2","",45,15,15,1,2,"MountCustomize#30","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_KintounWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_KintounBye",20,20,False,True,0,0,0,0,58,"ui/icon/004000/004059.tex",16010,100,True,0,0,70,0,"MountAction#0",True,False,False,False,False,0,0,False,False,"TiltParam#16","TiltParam#19","TiltParam#37",False,"TiltParam#52",False
82,"original fat chocobo",0,"original fat chocobos",0,0,1,0,0,"ModelChara#1520","MoveControl#2","",45,0,15,1,0,"MountCustomize#0","music/ffxiv/BGM_Ride_DEBUChocobo.scd","SE_Bt_Etc_DebuCyokoboWhistle","SE_Bt_Etc_ChocoboWhistle_only","SE_Bt_Etc_DebuCyokoboBye",20,10,True,False,0,0,0,0,59,"ui/icon/004000/004060.tex",302,100,True,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#8","TiltParam#23","TiltParam#37",False,"TiltParam#37",False
83,"Astrope",0,"Astropes",0,0,1,0,1,"ModelChara#1476","MoveControl#2","",45,15,80,1,2,"MountCustomize#31","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_UnicornWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_UnicornBye",20,10,False,True,0,0,0,0,60,"ui/icon/004000/004061.tex",3030,65,True,0,0,60,1,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#9","TiltParam#19","TiltParam#41",False,"TiltParam#40",False
84,"fat moogle",0,"fat moogles",0,0,1,0,0,"ModelChara#1532","MoveControl#2","",45,15,15,1,2,"MountCustomize#32","music/ffxiv/BGM_Ride_Mogle.scd","SE_Bt_Etc_MogKikyuuWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_MogKikyuuBye",20,10,False,True,0,0,0,0,61,"ui/icon/004000/004062.tex",400,100,True,0,0,50,1,"MountAction#20",True,True,False,False,False,0,0,False,False,"TiltParam#17","TiltParam#19","TiltParam#37",False,"TiltParam#37",False
85,"",0,"",0,0,1,0,0,"ModelChara#820","MoveControl#2","",45,15,15,0,0,"MountCustomize#7","music/ffxiv/BGM_Ride_CommonMonster.scd","SE_Bt_Etc_WaterRizardWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_WaterRizardBye",20,10,False,True,0,0,0,0,-1,,0,100,False,0,0,100,0,"MountAction#16",False,False,False,False,False,0,0,False,False,"TiltParam#32","TiltParam#21","TiltParam#43",False,"TiltParam#42",False
86,"cloud mallow",0,"cloud mallows",0,0,1,0,0,"ModelChara#1515","MoveControl#2","",45,15,15,1,2,"MountCustomize#33","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_PopoWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_PopoBye",20,10,False,True,0,0,0,0,63,"ui/icon/004000/004063.tex",16020,100,True,0,0,70,0,"MountAction#19",True,True,False,False,False,0,0,False,False,"TiltParam#17","TiltParam#20","TiltParam#37",False,"TiltParam#40",False
87,"Whisper-go",0,"Whisper-gos",0,0,1,0,0,"ModelChara#1534","MoveControl#2","",45,15,15,1,2,"MountCustomize#34","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_YoukaiWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_YoukaiBye",0,10,False,True,0,0,0,0,64,"ui/icon/004000/004064.tex",40500,200,True,0,0,70,0,"MountAction#0",True,False,False,False,False,0,0,False,False,"TiltParam#18","TiltParam#20","TiltParam#43",False,"TiltParam#42",False
88,"",0,"",0,0,1,0,0,"ModelChara#1412","MoveControl#2","",45,15,50,1,2,"MountCustomize#25","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_TwinTaniaWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_TwinTaniaBye",20,20,False,True,0,0,0,0,-1,,0,120,False,9,3,60,0,"MountAction#17",True,False,False,False,False,0,0,False,False,"TiltParam#8","TiltParam#21","TiltParam#39",False,"TiltParam#38",False
89,"",0,"",0,0,1,0,0,"ModelChara#1515","MoveControl#2","",45,15,15,1,2,"MountCustomize#33","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_PopoWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_PopoBye",20,10,False,True,0,0,0,0,-1,,0,100,False,0,0,70,0,"MountAction#18",True,False,False,False,False,0,0,False,False,"TiltParam#17","TiltParam#20","TiltParam#37",False,"TiltParam#40",False
90,"dark lanner",0,"dark lanners",0,0,1,0,0,"ModelChara#1580","MoveControl#2","",45,15,70,1,2,"MountCustomize#28","music/ffxiv/BGM_Ride_Nidhogg.scd","SE_Bt_Etc_BirdWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_BirdBye",20,10,False,True,0,0,0,0,65,"ui/icon/004000/004065.tex",30104,90,True,0,0,50,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#8","TiltParam#23","TiltParam#41",False,"TiltParam#40",False
91,"aerodynamics system",0,"aerodynamics systems",0,0,1,0,0,"ModelChara#1636","MoveControl#2","",45,15,15,1,0,"MountCustomize#16","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_DaragabWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_DaragabBye",0,10,False,True,0,0,0,0,66,"ui/icon/004000/004066.tex",10501,100,True,12,4,100,0,"MountAction#9",True,True,False,False,False,0,0,False,False,"TiltParam#17","TiltParam#19","TiltParam#39",False,"TiltParam#40",False
92,"disembodied head",0,"disembodied heads",0,0,1,0,0,"ModelChara#1635","MoveControl#2","",45,15,70,1,2,"MountCustomize#4","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_AhrimanWhistle","SE_Bt_Etc_ChocoboWhistle_only","SE_Bt_Etc_AhrimanBye",20,10,False,True,0,0,0,0,67,"ui/icon/004000/004068.tex",5010,100,True,0,0,50,0,"MountAction#0",True,False,False,False,False,0,0,False,False,"TiltParam#19","TiltParam#23","TiltParam#41",False,"TiltParam#44",False
93,"managarm",0,"managarms",0,0,1,0,0,"ModelChara#1629","MoveControl#2","",45,15,70,1,2,"MountCustomize#35","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_FenrirWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_FenrirBye",20,10,False,True,0,0,0,0,68,"ui/icon/004000/004067.tex",3281,100,True,0,6,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#9","TiltParam#21","TiltParam#41",False,"TiltParam#42",False
94,"Whisper A-go-go",0,"Whisper A-go-gos",0,0,1,0,0,"ModelChara#1646","MoveControl#2","",45,15,15,1,2,"MountCustomize#34","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_YoukaiWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_YoukaiBye",0,10,False,True,0,0,0,0,69,"ui/icon/004000/004069.tex",40501,200,True,0,0,70,0,"MountAction#0",True,False,False,False,False,0,0,False,False,"TiltParam#18","TiltParam#20","TiltParam#43",False,"TiltParam#42",False
95,"Goten",0,"Gotens",0,0,1,0,0,"ModelChara#1585","MoveControl#2","",45,70,70,1,2,"MountCustomize#36","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_GaroWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_GaroBye",20,10,False,True,0,0,0,0,70,"ui/icon/004000/004074.tex",40600,100,True,0,0,55,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#9","TiltParam#19","TiltParam#41",False,"TiltParam#40",False
96,"Ginga",0,"Gingas",0,0,1,0,0,"ModelChara#1586","MoveControl#2","",45,70,70,1,2,"MountCustomize#36","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_GaroWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_GaroBye",20,10,False,True,0,0,0,0,71,"ui/icon/004000/004075.tex",40601,100,True,0,0,55,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#9","TiltParam#19","TiltParam#41",False,"TiltParam#40",False
97,"mystic panda",0,"mystic pandas",0,0,1,0,0,"ModelChara#1593","MoveControl#2","",45,15,70,1,2,"MountCustomize#9","music/ffxiv/BGM_Ride_Kyellow.scd","SE_Bt_Etc_PandaWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_PandaBye",20,10,False,True,0,0,0,0,72,"ui/icon/004000/004070.tex",3252,65,True,12,3,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#9","TiltParam#19","TiltParam#41",False,"TiltParam#38",False
98,"Sophic lanner",0,"Sophic lanners",0,0,1,0,0,"ModelChara#1768","MoveControl#2","",45,15,70,1,2,"MountCustomize#28","music/ffxiv/BGM_Ride_Sophia.scd","SE_Bt_Etc_BirdWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_BirdBye",20,10,False,True,0,0,0,0,73,"ui/icon/004000/004071.tex",30105,90,True,0,0,50,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#8","TiltParam#23","TiltParam#41",False,"TiltParam#40",False
99,"Starlight bear",0,"Starlight bears",0,0,1,0,0,"ModelChara#1658","MoveControl#2","",45,15,70,1,2,"MountCustomize#9","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_XmasKumaWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_XmasKumaBye",20,10,False,True,0,0,0,0,74,"ui/icon/004000/004102.tex",3253,65,True,12,3,70,0,"MountAction#32",False,True,False,False,False,0,0,False,False,"TiltParam#9","TiltParam#19","TiltParam#41",False,"TiltParam#38",False
100,"black pegasus",0,"black pegasi",0,0,1,0,0,"ModelChara#1472","MoveControl#2","",45,15,80,1,2,"MountCustomize#24","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_UnicornWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_UnicornBye",20,10,False,True,0,0,0,0,75,"ui/icon/004000/004072.tex",3021,65,True,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#9","TiltParam#19","TiltParam#41",False,"TiltParam#40",False
101,"Arrhidaeus",0,"Arrhidaei",0,0,1,0,1,"ModelChara#1704","MoveControl#2","",45,15,15,1,2,"MountCustomize#38","music/ffxiv/BGM_Ride_Alex2.scd","SE_Bt_Etc_AlxWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_AlxBye",0,10,False,False,0,0,0,0,76,"ui/icon/004000/004073.tex",10600,100,True,0,0,70,0,"MountAction#0",True,False,False,False,False,0,0,False,False,"TiltParam#18","TiltParam#21","TiltParam#41",False,"TiltParam#40",False
102,"Raigo",0,"Raigos",0,0,1,0,1,"ModelChara#1587","MoveControl#2","",45,70,70,1,2,"MountCustomize#39","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_GaroWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_GaroBye",20,10,False,True,0,0,0,0,79,"ui/icon/004000/004076.tex",40602,100,True,0,0,55,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#9","TiltParam#19","TiltParam#41",False,"TiltParam#40",False
103,"Red Baron",0,"Red Barons",0,0,1,0,0,"ModelChara#2","MoveControl#2","",45,0,15,0,0,"MountCustomize#0","music/ffxiv/BGM_Ride_MagitekSpecial.scd","SE_Bt_Etc_MadoWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_MadoBye",0,10,False,True,0,327681,0,0,-1,,0,77,False,0,0,70,0,"MountAction#23",False,False,False,False,False,0,0,False,False,"TiltParam#30","TiltParam#23","TiltParam#41",False,"TiltParam#40",False
