key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
65,"Mantra",False,"ui/icon/000000/000216.tex","Ability",0,"","","ability/clw_monk/abl031","ability/clw_monk/abl008_hit",0,"pugilist",0,42,False,False,0,True,False,False,False,False,False,False,False,False,0,True,False,2,30,0,False,0,0,,"",0,True,0,0,900,16,0,"",0,"",0,"Stun",,"",41,1,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,True,False,0
66,"Demolish",False,"ui/icon/000000/000204.tex","Weaponskill",10,"","","ws/bt_clw_clw/ws_s11","normal_hit/normal_hit",0,"pugilist",0,30,False,False,-1,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,,"Blunt Arrow",0,False,0,0,25,58,0,"",-1,"Fang and Claw Bared",0,"Petrification",,"",41,2,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,True,False,0
67,"Howling Fist",False,"ui/icon/000000/000786.tex","Ability",0,"","","ability/clw_monk/abl010","ability/clw_monk/abl010_hit",0,,0,0,False,False,10,False,False,False,True,False,False,False,False,False,0,True,True,4,10,2,True,0,0,,"",0,True,0,0,600,6,0,"",-1,"Fang and Claw Bared",0,"Petrification",,"",0,2,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
68,"Touch of Death",False,"ui/icon/000000/000211.tex","Weaponskill",0,"","","ws/bt_clw_clw/ws_s07","normal_hit/normal_hit",0,,0,0,False,False,-1,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,,"",0,False,0,0,25,58,0,"",-1,"Fang and Claw Bared",0,"Petrification",,"",0,2,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
69,"Perfect Balance",False,"ui/icon/000000/000217.tex","Ability",0,"","","ability/clw_monk/abl011","normal_hit/normal_hit",0,"monk",0,50,False,False,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,,"",0,True,0,0,400,14,71,"突",0,"",0,"Stun",,,21,1,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,True,False,0
70,"Rockbreaker",False,"ui/icon/002000/002529.tex","Weaponskill",10,"","","ws/bt_clw_clw/ws_s14","normal_hit/normal_hit",0,"monk",0,30,False,False,0,True,False,False,False,False,False,False,False,False,0,True,True,2,5,0,True,0,0,,"Blunt Arrow",0,False,0,0,25,58,0,"",-1,"Fang and Claw Bared",0,"Petrification",,,21,4,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,True,False,0
71,"Shoulder Tackle",False,"ui/icon/002000/002526.tex","Ability",0,"","","ability/clw_monk/abl006","normal_hit/normal_hit",0,,1,0,False,False,20,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,,"",0,True,0,0,300,9,71,"斬",-1,"Fang and Claw Bared",0,"Petrification",,"",0,2,False,"general_1bf",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
72,"One Ilm Punch",False,"ui/icon/000000/000214.tex","Weaponskill",0,"","","ws/bt_clw_clw/ws_s08","normal_hit/normal_hit",0,,0,0,False,False,-1,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,,"Shadowbind",0,False,0,0,25,58,0,"",-1,"Fang and Claw Bared",0,"Petrification",,"",0,2,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
73,"Fists of Wind",False,"ui/icon/002000/002527.tex","Ability",0,"","","ability/clw_monk/abl009","normal_hit/normal_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,,"",0,True,0,0,30,2,0,"",0,"",0,"Stun",,"",0,1,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
74,"Dragon Kick",False,"ui/icon/002000/002528.tex","Weaponskill",10,"","","ws/bt_clw_clw/ws_s04","normal_hit/normal_hit",0,"pugilist",0,50,False,False,-1,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,,"",0,False,0,0,25,58,0,"",-1,"Fang and Claw Bared",0,"Petrification",,"",41,2,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,True,False,0
75,"True Thrust",False,"ui/icon/000000/000310.tex","Weaponskill",0,"","","ws/bt_2sp_emp/wsh001","normal_hit/normal_hit",193,"lancer",0,1,False,False,-1,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,,"",0,False,0,0,25,58,0,"",-1,"Fang and Claw Bared",0,"Petrification",,"",47,2,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,True,False,0
76,"Feint",False,"ui/icon/000000/000307.tex","Weaponskill",0,"","","ws/bt_2sp_emp/wsh002","normal_hit/normal_hit",205,,0,0,False,False,-1,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,,"",0,False,0,0,25,58,0,"",-1,"Fang and Claw Bared",0,"Petrification",,"",0,2,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
77,"Keen Flurry",False,"ui/icon/000000/000301.tex","Ability",0,"","","ability/2sp_dragoon/abl002","normal_hit/normal_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,,"",0,True,0,0,900,0,0,"",0,"",0,"Stun",,"",0,1,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
78,"Vorpal Thrust",False,"ui/icon/000000/000312.tex","Weaponskill",0,"","","ws/bt_2sp_emp/wsh003","normal_hit/normal_hit",0,"lancer",0,4,False,False,-1,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,,"Worm Hole",75,False,0,0,25,58,0,"",-1,"Fang and Claw Bared",0,"Petrification",,"",47,2,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,True,False,0
79,"Heavy Thrust",False,"ui/icon/000000/000311.tex","Weaponskill",0,"","","ws/bt_2sp_emp/wsh004","normal_hit/normal_hit",0,,0,0,False,False,-1,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,,"",0,False,0,0,25,58,0,"",-1,"Fang and Claw Bared",0,"Petrification",,"",0,2,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
80,"Invigorate",False,"ui/icon/000000/000302.tex","Ability",0,"","","ability/2sp_dragoon/abl003","normal_hit/normal_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,,"",0,True,0,0,1200,0,0,"",0,"",0,"Stun",,"",0,1,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
81,"Impulse Drive",False,"ui/icon/000000/000313.tex","Weaponskill",0,"","","ws/bt_2sp_emp/wsh005","normal_hit/normal_hit",0,,0,0,False,False,-1,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,,"",0,False,0,0,25,58,0,"",-1,"Fang and Claw Bared",0,"Petrification",,"",0,2,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
82,"Leg Sweep",False,"ui/icon/000000/000305.tex","Ability",0,"","","ws/bt_2sp_emp/wsh006","normal_hit/normal_hit",0,,0,0,False,False,-1,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,,"",0,True,0,0,300,0,0,"",-1,"Fang and Claw Bared",0,"Petrification",,"",0,2,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
83,"Life Surge",False,"ui/icon/000000/000304.tex","Ability",0,"","","ability/2sp_dragoon/abl001","normal_hit/normal_hit",0,"lancer",0,6,False,False,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,,"",0,True,0,0,400,15,71,"斬",0,"",0,"Stun",,"",47,1,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,True,False,0
84,"Full Thrust",False,"ui/icon/000000/000314.tex","Weaponskill",0,"","","ws/bt_2sp_emp/ws_s08","normal_hit/normal_hit",0,"lancer",0,26,False,False,-1,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,,"",78,False,0,0,25,58,0,"",-1,"Fang and Claw Bared",0,"Petrification",,"",47,2,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,True,False,0
85,"Lance Charge",False,"ui/icon/000000/000309.tex","Ability",0,"","","ability/2sp_dragoon/abl006","normal_hit/normal_hit",0,"lancer",0,30,False,False,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,,"",0,True,0,0,600,10,0,"",0,"",0,"Stun",,,47,1,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,True,False,0
86,"Doom Spike",False,"ui/icon/000000/000306.tex","Weaponskill",0,"","","ws/bt_2sp_emp/ws_s01","ws/bt_2sp_emp/ws_s01_hit",0,"dragoon",0,40,False,False,10,False,False,False,True,False,False,False,False,False,0,True,True,4,10,4,True,0,0,,"",0,False,0,0,25,58,0,"",-1,"Fang and Claw Bared",0,"Petrification",,,23,2,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,True,False,0
87,"Disembowel",False,"ui/icon/000000/000317.tex","Weaponskill",0,"","","ws/bt_2sp_emp/ws_s09","normal_hit/normal_hit",0,"lancer",0,18,False,False,-1,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,,"Worm Hole",75,False,0,0,25,58,0,"",-1,"Fang and Claw Bared",0,"Petrification",,"",47,2,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,True,False,0
88,"Chaos Thrust",False,"ui/icon/000000/000308.tex","Weaponskill",0,"","","ws/bt_2sp_emp/ws_s02","normal_hit/normal_hit",0,"lancer",0,50,False,False,-1,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,,"",87,False,0,0,25,58,0,"",-1,"Fang and Claw Bared",0,"Petrification",,"",47,2,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,True,False,0
89,"Ring of Thorns",False,"ui/icon/002000/002579.tex","Weaponskill",0,"","","ws/bt_2sp_emp/ws_s03","ws/bt_2sp_emp/ws_s03_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,True,True,2,5,0,True,0,0,,"",79,False,0,0,25,58,0,"",-1,"Fang and Claw Bared",0,"Petrification",,"",0,2,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
90,"Piercing Talon",False,"ui/icon/000000/000315.tex","Weaponskill",0,"","","ws/bt_2sp_emp/ws_s06","normal_hit/normal_hit",0,"lancer",0,15,False,False,20,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,,"",0,True,0,0,25,58,0,"",-1,"Fang and Claw Bared",6,"Petrification",,,47,2,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,True,False,0
91,"Phlebotomize",False,"ui/icon/000000/000316.tex","Weaponskill",0,"","","ws/bt_2sp_emp/ws_s07","normal_hit/normal_hit",0,,0,0,False,False,-1,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,,"",0,False,0,0,25,58,0,"",-1,"Fang and Claw Bared",0,"Petrification",,"",0,2,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
92,"Jump",False,"ui/icon/002000/002576.tex","Ability",0,"","","ability/2sp_dragoon/abl028","normal_hit/normal_hit",0,"dragoon",0,30,False,False,20,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,,"Nophica's Counsel",0,True,0,0,300,8,0,"",-1,"Fang and Claw Bared",0,"Petrification",,,23,2,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,True,False,0
93,"Power Surge",False,"ui/icon/000000/000303.tex","Ability",0,"","","ability/2sp_dragoon/abl007","normal_hit/normal_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,,"",0,True,0,0,600,0,0,"",0,"",0,"Stun",,"",0,1,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
94,"Elusive Jump",False,"ui/icon/002000/002577.tex","Ability",0,"","","ability/2sp_dragoon/abl008","normal_hit/normal_hit",0,"dragoon",4,35,False,False,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,,"",0,True,0,0,300,6,0,"",0,"",0,"Stun",,,23,1,False,"general_1bf",0,0,False,False,True,False,True,True,False,False,True,0,False,False,True,False,0
95,"Spineshatter Dive",False,"ui/icon/000000/000786.tex","Ability",0,"","","ability/2sp_dragoon/abl009","normal_hit/normal_hit",0,,1,0,False,False,20,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,,"",0,True,0,0,600,20,72,"斬",-1,"Fang and Claw Bared",0,"Petrification",,"",0,2,False,"general_1bf",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
96,"Dragonfire Dive",False,"ui/icon/002000/002578.tex","Ability",1,"","","ability/2sp_dragoon/abl004","normal_hit/normal_hit",0,"dragoon",1,50,False,False,20,False,False,False,True,False,False,False,False,False,0,True,True,2,5,0,True,0,0,,"",0,True,0,0,1200,21,0,"",-1,"Straight Shot Ready",0,"Petrification",,,23,2,False,"general_1bf",0,0,False,False,True,False,True,True,False,False,True,0,False,False,True,False,0
97,"Heavy Shot",False,"ui/icon/000000/000358.tex","Weaponskill",0,"battle/magic_ran_start","cmbw_castx0c","ws/bt_2bw_emp/wsh001","normal_hit/normal_hit",0,"archer",0,1,False,False,-1,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,,"Waste Not II",0,False,0,0,25,58,0,"",-1,"Fang and Claw Bared",0,"Petrification",,"",50,2,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,True,False,0
98,"Straight Shot",False,"ui/icon/000000/000359.tex","Weaponskill",0,"battle/magic_ran_start","cmbw_castx0c","ws/bt_2bw_emp/wsh002","normal_hit/normal_hit",194,"archer",0,2,False,False,-1,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,102,0,,"",0,False,0,0,25,58,0,"",-1,"Fang and Claw Bared",0,"Petrification",,"",50,2,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,True,False,0
99,"Hawk's Eye",False,"ui/icon/000000/000354.tex","Ability",0,"","","ability/2bw_bard/abl001","normal_hit/normal_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,,"",0,True,0,0,900,0,0,"",0,"",0,"Stun",,"",0,1,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
100,"Venomous Bite",False,"ui/icon/000000/000363.tex","Weaponskill",0,"battle/magic_ran_start","cmbw_castx0c","ws/bt_2bw_emp/wsh003","normal_hit/normal_hit",195,"archer",0,6,False,False,-1,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,,"Miasma",0,False,0,0,25,58,0,"",-1,"Fang and Claw Bared",0,"Petrification",,"",50,2,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,True,False,0
101,"Raging Strikes",False,"ui/icon/000000/000352.tex","Ability",0,"","","ability/2bw_bard/abl002","normal_hit/normal_hit",0,"archer",0,4,False,False,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,,"",0,True,0,0,1200,15,0,"",0,"",0,"Stun",,"",50,1,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,True,False,0
102,"Flaming Arrow",False,"ui/icon/000000/000368.tex","Ability",0,"","","ability/2bw_bard/abl008","normal_hit/normal_hit",0,,0,0,False,False,-1,False,False,False,False,False,False,True,False,False,0,True,True,7,5,0,False,0,0,,"",0,True,0,0,600,0,0,"",-1,"Straight Shot Ready",0,"Petrification",,"",0,1,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
103,"Misery's End",False,"ui/icon/000000/000364.tex","Ability",0,"","","ability/2bw_bard/abl003","normal_hit/normal_hit",0,,0,0,False,False,-1,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,,"",0,True,0,0,120,1,0,"",-1,"Fang and Claw Bared",0,"Petrification",,"",0,2,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
104,"Quelling Strikes",False,"ui/icon/000000/000351.tex","Ability",0,"","","ability/2bw_bard/abl004","normal_hit/normal_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,,"",0,True,0,0,1200,0,0,"",0,"",0,"Stun",,"",0,1,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
105,"Swiftsong",False,"ui/icon/000000/000362.tex","Spell",0,"battle/magic_sng_start","cmst_ligct0c","magic/2bw_bard/swiftsong","magic/2bw_bard/swiftsong_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,True,True,1,20,0,False,0,0,,"",0,False,10,0,25,58,0,"",5,"Honed Reavers",0,"Stun",,"",0,0,True,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
106,"Quick Nock",False,"ui/icon/000000/000360.tex","Weaponskill",0,"battle/magic_ran_start","cmbw_castx0c","ws/bt_2bw_emp/ws_s02","ws/bt_2bw_emp/ws_s02_hit",0,"archer",0,18,False,False,12,False,False,False,True,False,False,False,False,False,0,True,True,3,12,0,True,0,0,,"Boulder Clap",0,False,0,0,25,58,0,"",-1,"Fang and Claw Bared",0,"Petrification",,"",50,2,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,True,False,0
107,"Barrage",False,"ui/icon/000000/000353.tex","Ability",0,"","","ability/2bw_bard/abl005","normal_hit/normal_hit",0,"archer",0,38,False,False,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,,"",0,True,0,0,1200,20,0,"",0,"",0,"Stun",,"",50,1,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,True,False,0
108,"Shadowbind",False,"ui/icon/000000/000356.tex","Ability",0,"","","ws/bt_2bw_emp/ws_s05","normal_hit/normal_hit",0,,0,0,False,False,-1,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,,"",0,True,0,0,400,0,0,"",-1,"Fang and Claw Bared",0,"Petrification",,"",0,3,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
109,"Blunt Arrow",False,"ui/icon/000000/000369.tex","Ability",0,"","","ability/2bw_bard/abl009","normal_hit/normal_hit",0,,0,0,False,False,-1,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,,"",0,True,0,0,300,0,0,"",-1,"Fang and Claw Bared",0,"Petrification",,"",0,2,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
110,"Bloodletter",False,"ui/icon/000000/000361.tex","Ability",0,"","","ws/bt_2bw_emp/ws_s01","normal_hit/normal_hit",0,"archer",0,12,False,False,-1,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,,"Aqua Vitae",0,True,0,0,150,10,71,"突",-1,"Fang and Claw Bared",0,"Petrification",,"",50,2,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,True,False,0
111,"Wide Volley",False,"ui/icon/000000/000357.tex","Weaponskill",0,"battle/magic_ran_start","cmbw_castx0c","ws/bt_2bw_emp/ws_s03","ws/bt_2bw_emp/ws_s03_hit",0,,0,0,False,False,-1,False,False,False,True,False,False,False,False,False,0,True,True,2,5,0,True,0,0,,"",0,False,0,0,25,58,0,"",-1,"Fang and Claw Bared",0,"Petrification",,"",0,2,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
112,"Repelling Shot",False,"ui/icon/000000/000366.tex","Ability",0,"","","ws/bt_2bw_emp/ws_s06","normal_hit/normal_hit",0,"archer",3,15,False,False,15,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,,"",0,False,0,0,300,6,0,"",-1,"Fang and Claw Bared",0,"Petrification",,,50,2,False,"general_1bf",0,0,False,False,True,False,True,True,False,False,True,0,False,False,True,False,0
